date,actual,forecast
2025-11-13,11972.35,12071.218200000001
2025-11-14,11985.1,12073.8073
2025-11-15,11985.1,12073.6626
2025-11-16,11985.1,12073.7384
2025-11-17,12039.61,12072.7136
2025-11-18,12009.92,12073.5053
2025-11-19,11940.7,12073.5053
2025-11-20,11910.93,12073.5053
2025-11-21,11914.67,12073.5053
2025-11-22,11914.67,12073.5053
2025-11-23,11914.67,12073.5053
2025-11-24,11971.4,12073.5053
2025-11-25,11988.32,12073.5053
2025-11-26,11936.89,12073.5053
2025-11-27,11881.6,12073.5053
2025-11-28,11902.3,12073.5053
2025-11-29,11902.3,12073.5053
2025-11-30,11902.3,12073.5053
2025-12-01,11940.95,12073.5053
2025-12-02,11895.57,12073.5546
2025-12-03,11880.93,12073.554199999999
2025-12-04,11912.38,12073.5053
2025-12-05,11963.23,12073.5053
2025-12-06,11963.23,12073.5053
2025-12-07,11963.23,12073.5053
2025-12-08,11963.23,12073.5546
2025-12-09,11990.09,12073.554199999999
2025-12-10,12003.18,12073.5053
2025-12-11,12020.9,12073.5053
2025-12-12,12047.45,12073.5053
2025-12-13,12047.45,12073.3751
2025-12-14,12047.45,12073.228399999998
2025-12-15,12097.93,12073.1452
2025-12-16,12130.01,12091.026799999998
2025-12-17,12105.56,12110.498999999994
2025-12-18,12059.78,12111.235299999993
2025-12-19,12021.61,12075.844800000006
2025-12-20,12021.61,12072.222300000012
2025-12-21,12021.61,12081.089400000003
2025-12-22,11996.14,12086.141299999996
2025-12-23,12010.43,12080.967099999993
2025-12-24,12052.33,12079.243299999996
2025-12-25,12067.6,12072.662499999999
2025-12-26,12078.47,12073.473899999999
2025-12-27,12078.47,12081.008799999992
2025-12-28,12078.47,12077.240599999992
2025-12-29,12057.32,12073.25959999999
2025-12-30,12025.33,12057.974300000002
2025-12-31,12025.33,12062.023700000005
