date,actual,forecast
2025-05-30,12768.26,12820.754547575762
2025-05-31,12768.26,12760.890973181678
2025-06-01,12768.26,12769.29141514816
2025-06-02,12790.43,12768.665936627274
2025-06-03,12834.61,12788.909779593654
2025-06-04,12857.35,12837.433671529167
2025-06-05,12831.81,12861.135217468198
2025-06-06,12831.81,12832.117533132747
2025-06-07,12831.81,12834.558398766945
2025-06-08,12831.81,12833.78012687555
2025-06-09,12777.52,12829.65618418014
2025-06-10,12712.05,12767.384779132903
2025-06-11,12674.37,12700.951108098454
2025-06-12,12646.56,12670.605637270195
2025-06-13,12705.79,12645.255805959823
2025-06-14,12705.79,12712.988658421531
2025-06-15,12705.79,12707.956720602779
2025-06-16,12760.21,12703.963069858095
2025-06-17,12715.13,12766.812046860867
2025-06-18,12668.14,12711.692374866698
2025-06-19,12618.63,12660.035518281498
2025-06-20,12559.26,12611.013528168296
2025-06-21,12559.26,12552.32716824876
2025-06-22,12559.26,12556.697442275374
2025-06-23,12496.94,12559.396183928839
2025-06-24,12410.99,12490.728107089704
2025-06-25,12456.25,12398.341846133862
2025-06-26,12531.78,12459.987961252558
2025-06-27,12586.41,12545.89157432911
2025-06-28,12586.41,12593.020970571013
2025-06-29,12586.41,12585.655265725103
2025-06-30,12654.13,12588.698832182112
2025-07-01,12694.97,12669.804462145989
2025-07-02,12676.11,12707.473232229333
2025-07-03,12591.71,12672.396308276428
2025-07-04,12557.56,12574.93185449668
2025-07-05,12557.56,12550.248564416052
2025-07-06,12557.56,12560.904737683742
2025-07-07,12606.73,12559.886827910912
2025-07-08,12676.73,12611.871226313597
2025-07-09,12712.09,12688.432513495369
2025-07-10,12653.32,12717.726687964467
2025-07-11,12634.34,12642.788131521133
2025-07-12,12634.34,12630.507348222574
2025-07-13,12634.34,12637.122974951384
2025-07-14,12615.07,12634.635614336516
2025-07-15,12699.14,12610.660714968973
2025-07-16,12778.12,12711.354012791106
2025-07-17,12758.36,12790.558504876753
2025-07-18,12658.19,12755.847952013713
2025-07-19,12658.19,12641.379156602949
2025-07-20,12658.19,12661.855876749974
2025-07-21,12578.21,12659.49072422899
2025-07-22,12603.52,12562.77549651122
2025-07-23,12704.02,12605.77310882076
2025-07-24,12762.53,12723.289679765123
2025-07-25,12653.48,12766.08577344981
2025-07-26,12653.48,12632.5606567189
2025-07-27,12653.48,12660.818511701658
2025-07-28,12581.73,12654.81931538796
2025-07-29,12514.34,12563.819210622027
2025-07-30,12500.01,12507.488741610325
2025-07-31,12591.57,12505.605896986583
2025-08-01,12692.42,12598.842256099733
2025-08-02,12692.42,12701.695483628284
2025-08-03,12692.42,12695.30799180402
2025-08-04,12725.16,12691.68035797365
2025-08-05,12621.29,12726.921458382047
2025-08-06,12524.89,12594.005218733404
2025-08-07,12502.99,12511.127611853026
2025-08-08,12593.77,12503.921021117803
2025-08-09,12593.77,12594.718720304943
2025-08-10,12593.77,12580.746054582307
2025-08-11,12672.81,12609.676197270606
2025-08-12,12589.35,12685.376130724198
2025-08-13,12509.83,12574.928794445987
2025-08-14,12497.75,12498.36219901105
2025-08-15,12581.97,12499.53298444797
2025-08-16,12581.97,12597.229994161677
2025-08-17,12581.97,12579.349793245776
2025-08-18,12547.38,12579.803596379681
2025-08-19,12497.19,12542.457256398005
2025-08-20,12524.92,12490.498098624264
2025-08-21,12466.44,12531.817689757374
2025-08-22,12413.79,12458.133704725617
2025-08-23,12413.79,12406.911092440883
2025-08-24,12413.79,12417.03399755609
2025-08-25,12357.09,12415.029345698922
2025-08-26,12305.8,12348.302638034453
2025-08-27,12354.65,12317.24081439791
2025-08-28,12412.98,12365.206409452618
2025-08-29,12482.38,12421.129547129807
2025-08-30,12482.38,12489.771924914583
2025-08-31,12482.38,12478.532481405453
2025-09-01,12482.38,12480.677812057655
2025-09-02,12460.7,12482.603489262603
2025-09-03,12422.9,12457.276146705575
2025-09-04,12374.55,12417.73535907805
2025-09-05,12437.15,12368.800011827301
2025-09-06,12437.15,12449.656059684723
2025-09-07,12437.15,12436.152373720914
2025-09-08,12520.78,12435.301611097686
2025-09-09,12439.41,12533.599023043564
2025-09-10,12355.14,12424.19897084378
2025-09-11,12360.86,12343.706782387419
2025-09-12,12447.35,12366.078845497399
2025-09-13,12447.35,12462.568195278973
2025-09-14,12447.35,12443.56238812111
2025-09-15,12426.83,12445.420096379328
2025-09-16,12344.61,12423.530831474933
2025-09-17,12285.16,12332.693105374032
2025-09-18,12254.27,12280.075527859583
2025-09-19,12314.71,12254.202325070326
2025-09-20,12314.71,12327.967852668
2025-09-21,12314.71,12313.399690419867
2025-09-22,12349.87,12313.47322461144
2025-09-23,12257.13,12355.031987632043
